x,y,arg
5.471738,20.960735,0
3.3244991,19.431564,0
9.859891,13.572338,2
19.706312,9.574635,1
-2.8833008,-11.705872,1
12.563802,-2.1776807,2
18.618172,3.2268925,0
-6.0028625,18.771793,0
1.3694222,-4.3336506,0
8.768811,8.29098,2
19.619085,14.1909685,0
-6.266323,-1.9078801,1
13.159602,-14.672062,1
12.462333,-10.069084,2
15.384649,6.1121993,2
5.4513493,-9.559217,2
0.68003136,12.378683,0
-2.9211407,-11.671475,1
12.6013,-2.1374707,2
-3.770816,6.169866,0
-8.035174,-5.444018,1
4.5736666,7.3537507,1
10.194307,-9.408382,1
-0.8428262,0.28352976,2
21.25881,0.4251774,1
-14.920086,-3.3591065,1
-0.19180286,-17.503162,1
11.2947035,-6.96585,1
-1.7748026,-0.7347659,1
7.7443953,-3.1429362,2
19.75718,6.2221036,2
-8.389571,-5.122985,1
4.7380037,7.669244,1
10.53362,-9.381029,1
2.0679069,1.9622128,2
21.214779,0.46993297,1
-5.7721424,6.581624,2
-9.207962,12.964111,0
-7.6710534,13.5074215,0
7.913643,-18.264532,0
4.1030536,15.388155,2
19.383316,11.764798,2
-13.510954,5.274123,0
12.477993,21.790777,0
15.024941,2.4059787,0
9.188914,17.082462,0
10.626993,7.6632724,2
16.48773,14.914997,0
-4.5379086,-1.6484324,1
0.37801233,-17.177715,1
5.2705593,-5.6253886,1
-1.9126475,-1.1963322,1
10.968577,4.7855725,2
15.865181,-1.6154569,2
-2.2860124,-4.355412,1
4.1966424,5.3797245,1
10.426378,-7.4497447,1
1.8097326,2.7956805,2
17.438395,11.826178,1
-5.6099005,16.655928,0
9.435303,19.572073,0
15.506709,1.7090558,0
3.2263572,9.135634,0
19.884817,-1.6391009,2
13.395375,15.58065,2
-10.162326,-3.8120985,1
13.3927765,0.1917327,2
-2.050943,10.582779,0
-16.050716,5.195998,0
14.821123,19.143318,0
-2.3873034,16.592491,0
7.6540236,13.18387,0
18.59775,-3.1902905,2
13.695201,15.868792,1
5.1914134,-9.976689,2
1.4754703,12.61249,0
4.3926587,2.79488,2
-0.34049523,12.776102,0
-10.145648,-3.798442,1
13.394848,0.07822805,2
-1.2919985,11.403604,0
-5.6032915,16.602678,0
9.729227,19.299469,0
15.400344,1.8443007,0
3.2041326,8.960407,0
19.838875,-1.6950674,2
13.3198,15.508906,2
-10.752278,8.991785,0
20.633062,18.633371,0
-1.4954531,17.676388,0
6.1418467,12.117492,0
8.113849,5.064172,2
-1.6838549,5.0414,0
-0.48650572,-6.7289696,1
15.359601,-7.535576,2
18.495369,3.3558874,2
-10.823797,12.778495,0
-0.6330221,22.579655,0
5.020266,14.954399,2
22.807842,8.3123,2
-14.930281,-3.3686132,1
-0.15646327,-17.474594,1
11.392943,-6.9286876,1
-1.7308903,-0.7594466,1
11.343349,-0.14975898,2
15.551238,-2.1154203,2
-5.721496,6.539093,2
-5.729559,11.057841,2
-9.973608,3.9339514,0
11.317412,2.3428462,0
14.728694,3.217832,0
9.559201,16.75654,0
11.211711,7.679565,0
6.657549,3.5994952,0
-0.8412792,0.28401414,2
0.62824607,10.963514,1
5.4593663,-9.640959,2
1.1087409,12.503405,0
-1.6674379,-12.505668,1
20.766418,-8.123006,1
-0.25450858,16.078764,2
23.842817,2.415627,0
-5.705967,-0.18688896,1
19.482117,-12.345572,1
11.747398,-9.889076,2
22.240154,-2.9246106,2
-3.0712938,23.290163,0
7.2616835,7.257544,2
-2.3751178,12.027666,2
-0.95870626,-6.413302,1
8.024798,9.966333,2
18.449234,3.4028046,2
-1.6487038,2.017828,2
0.54613656,10.80022,0
-16.948044,12.194431,0
-0.43148968,24.301558,0
4.5062513,18.79,0
10.32835,12.877294,2
19.725634,9.60333,0
-10.172748,14.909592,0
10.1107025,-0.6573518,0
4.7802935,18.379015,0
9.03052,-6.1238675,2
23.474335,13.577955,0
-7.3653193,3.3425438,0
6.503865,0.77661115,2
-2.9768276,7.574463,0
-7.208779,-6.0228186,1
4.2061815,7.0292444,1
10.030918,-9.4370365,1
-0.5781671,0.6116461,2
17.15766,-8.381175,1
-8.072893,-8.307925,1
15.299507,-9.349645,1
3.8593235,0.02176185,2
23.260334,1.4116957,0
-4.4464407,10.059026,0
6.7823663,2.226918,2
-2.3234115,11.992108,2
-4.097749,-0.23735873,2
3.4368577,13.974397,0
-4.9964557,16.68864,0
11.614138,1.7926571,0
15.156258,2.1647933,0
3.2839894,8.716406,0
12.395784,7.7468886,2
14.278624,11.902336,0
-11.228908,-7.917419,1
11.399198,-2.9220192,1
16.51272,-13.01347,2
21.6566,-3.494671,1
-10.822045,12.780199,0
0.88415134,-3.551525,0
8.514947,7.0140033,2
19.6352,14.218029,0
-2.6278641,-7.9650126,1
11.145573,-12.687506,1
3.4482195,0.50763893,2
16.18939,8.571851,2
-9.219822,15.492363,0
9.617156,0.8220384,0
17.318708,0.8574149,0
12.303788,3.7462173,2
6.565222,5.3620143,0
-6.9078097,-9.461494,1
26.13482,4.0180173,1
14.542437,-6.0988336,1
2.3701487,4.957945,1
0.106138475,14.5034,2
20.13357,5.8537965,2
-2.9239237,-11.66876,1
12.582259,-2.1628613,2
18.690323,3.1551163,2
-13.861335,10.740926,2
-10.1536455,6.972878,0
-4.6810927,13.8989105,0
8.001662,0.267254,0
3.56559,16.481907,2
19.295279,11.408697,1
-5.047587,8.259122,0
19.843445,17.808569,0
0.99431247,21.254858,0
8.52987,14.122382,0
7.4396076,4.825132,2
-2.2403636,5.4135733,0
-10.960596,-14.09411,1
16.77547,-5.607424,1
10.899711,-9.402384,2
22.330984,-3.3533971,2
-10.7719965,9.003095,0
20.646364,18.64512,0
-1.4191711,17.610716,0
6.1736107,12.150669,0
18.894728,-2.7684283,2
13.446864,15.611399,1
-4.406984,3.9661741,0
3.1916354,-4.915999,0
17.715889,0.97226274,0
8.570912,-5.3850093,2
1.5089253,15.073893,0
-16.038437,5.2064304,0
14.857183,19.17515,0
-2.3788528,16.633703,0
7.654406,13.204793,0
13.775062,-3.3485754,2
-1.4591448,4.8658195,0
-5.5824,16.628408,0
9.713736,19.311064,0
15.289444,1.9709445,0
3.2132845,8.956451,0
12.352853,7.6742883,2
16.352324,15.051967,0
-11.69868,10.812822,1
11.572394,-1.5885155,1
3.9765947,-1.6208757,1
-0.6687539,0.41492653,2
21.19518,0.3056306,1
-10.782985,9.015983,0
20.676125,18.676043,0
14.618316,3.2481713,0
9.515407,16.794367,0
10.836902,7.6749,0
7.633187,4.2093043,1
13.1449995,-1.0728412,2
-0.34484965,11.402755,0
-16.071846,5.282444,0
15.155738,19.603302,0
-2.3742194,16.659552,0
4.3591185,9.590846,0
11.495278,7.718545,2
14.95182,12.641049,2
-9.664186,15.349265,0
9.914442,-0.5117648,0
4.784452,18.09469,0
10.862232,13.262064,1
5.4558153,2.5687826,2
-0.31327328,12.406077,0
-1.3375336,-12.988792,1
20.482214,-7.8396225,1
17.056358,-11.495994,2
22.264835,-4.2268367,1
-10.779337,-0.8382731,1
13.147137,-14.683196,1
3.933239,-0.8113556,2
15.239517,5.9832954,2
-6.263179,10.230387,0
6.96808,2.3619452,2
-2.5142772,8.416925,0
-6.9465456,3.1268187,0
6.30007,-0.18331176,2
-3.1511817,7.7722116,0
-8.155049,-5.3332844,1
4.692608,7.580112,1
3.9733667,-2.5454087,1
-0.85808504,0.25904432,2
21.221813,0.45828298,1
-10.932707,0.32737264,2
-0.24686857,11.079529,1
-10.791445,-0.84226745,1
11.434623,-2.2704198,1
18.109425,-6.2829123,2
22.134407,-3.1549683,2
-13.325742,3.0688505,0
8.014653,1.6404059,0
9.728574,7.449237,2
23.64313,9.513729,2
0.39574352,6.2019663,2
0.46225968,7.550369,0
-0.98060876,-6.4018393,1
8.023088,9.957325,2
-1.1952295,11.471439,0
-6.2599926,10.228761,0
6.9494305,2.3635228,2
3.6263177,12.720097,1
-6.194022,18.896372,0
1.1666964,-3.9635112,0
5.3783774,14.824643,2
22.65768,8.109436,2
-11.939155,-3.4029918,1
6.073944,-15.877019,1
5.591487,-6.7293525,1
-2.0661383,-1.7596768,1
11.24922,4.344549,2
16.140854,-2.045053,2
-6.2689257,-1.9292588,1
13.408659,-14.431233,1
12.4932785,-10.090654,2
15.385579,6.114431,2
-9.988617,3.9115016,0
16.44179,17.914925,0
14.604145,3.293148,0
5.4073453,9.95179,0
18.795006,-2.9065893,2
14.625629,12.411896,0
-5.0353646,8.248475,0
19.836838,17.801674,0
1.0013134,21.240444,0
3.281553,8.818625,0
19.008741,-2.6134114,2
13.30931,15.483631,2
-9.751811,10.731278,0
10.482223,23.010363,0
-2.3632147,17.651066,0
7.36404,12.379202,0
13.743521,-3.406798,2
-1.3640096,4.768426,0
-14.91432,-3.3524299,1
-0.18104267,-17.485762,1
11.25304,-6.963913,1
1.6881711,3.4044263,1
2.2184353,-0.53135824,2
12.173589,10.412711,0
-10.783765,-0.83067167,1
13.055108,-14.76914,1
3.9071949,-0.86032706,2
15.275573,6.018323,2
-8.284183,10.980654,0
7.128787,23.330988,0
8.320642,7.188334,2
23.149952,8.823142,2
-3.0634964,23.27533,0
7.2204733,7.233397,2
-2.2732148,8.335016,0
-11.1907835,0.34077242,2
-0.2995499,11.139299,1
-16.948261,12.194378,0
-0.4659794,24.301245,0
17.163706,0.16897029,0
9.224858,-6.3237386,1
5.7093306,2.8022864,2
10.876231,19.364874,1
-4.364354,3.9337103,0
8.526766,-0.6169287,0
6.495724,14.52346,0
8.606508,-5.4266167,2
23.274817,13.382302,0
-13.450757,16.434538,0
13.531969,19.722471,0
9.577149,7.468583,2
23.736862,9.655917,2
-4.8225093,2.8939013,1
5.700527,6.351338,1
10.45983,-4.827631,1
1.9560343,4.8996105,1
5.327391,0.46605662,2
16.15335,-3.0596864,2
-8.27446,11.551916,0
7.797417,0.8083031,0
8.294634,7.5498786,2
19.247213,14.53546,0
-13.906085,10.697994,2
-10.074765,7.053999,0
-2.79411,-7.93598,1
18.27745,-10.843481,1
16.867453,-11.881471,2
22.161428,-4.0707994,1
-6.745439,-3.6482823,0
11.224238,15.827539,2
-2.6945703,7.062449,1
-13.79344,10.812198,2
-9.5994005,7.4766607,0
-7.0889735,-6.039676,1
4.2192883,6.9812064,1
4.6608896,-3.0695522,1
1.7350951,-8.675825,2
-1.7167103,12.70287,1
-15.813477,-1.4188592,1
5.206196,-16.432222,1
13.645054,-6.465951,1
2.2236288,5.253529,1
1.749387,-0.23591506,2
12.200887,10.369301,0
-4.5413256,-1.6438607,1
0.40136877,-17.169685,1
5.2335615,-5.6222534,1
2.830774,-7.7045627,1
7.987584,-2.509731,2
20.154886,6.4885044,2
-11.711323,10.826208,1
11.570499,-1.608045,1
11.055402,-9.464966,2
22.25388,-3.070321,1
-13.154421,0.7620634,2
3.2004104,13.432203,0
-12.019938,-3.2902124,1
6.136496,-15.821357,1
13.230427,-6.6028233,1
1.782254,4.875972,1
2.1090577,-0.41456237,2
12.093864,10.471512,0
-0.1254954,-9.905713,1
8.025967,9.956784,2
18.320074,3.5359304,1
-3.7551458,20.489199,0
5.5282135,20.99812,0
3.3311315,19.413721,0
9.855713,13.567643,2
19.689499,9.5919075,1
-5.1978517,8.403089,0
19.829943,17.795267,0
0.97014606,21.288363,0
8.495906,14.362592,0
19.122387,-2.4746695,2
13.237755,15.415407,1
-9.746131,20.97687,0
-4.310462,11.5176935,0
7.788996,7.6866803,2
23.516268,9.364766,2
-4.485696,-5.5894303,1
6.7614374,-9.376515,1
9.333202,-8.981936,1
1.9643034,2.208158,2
17.399784,11.803433,1
0.39945087,6.2159505,2
0.47681013,7.5094132,0
9.366575,10.203426,0
6.9927363,2.3885005,2
-2.3873372,12.057187,0
-2.89413,-11.697208,1
15.406973,-7.4697356,2
-3.5233467,6.0631795,0
-7.828692,3.578081,0
6.5330296,0.90911466,2
-2.6609588,7.184766,1
-4.438428,-5.585043,1
6.7721057,-9.40026,1
9.436159,-8.976852,1
1.9463941,2.2150288,2
17.400581,11.810912,1
-5.6709065,-0.14799735,1
19.48028,-12.351006,1
3.9951556,-1.394196,1
1.9317828,-9.211319,2
17.411394,-8.558937,1
-11.578647,0.3657779,2
0.3525886,8.088091,0
-3.6026711,-9.367923,1
19.863781,-9.501964,1
16.67241,-12.230807,2
22.077282,-3.9544444,1
-1.764053,1.0799574,1
12.943067,-1.5713784,2
-3.7459102,6.1712875,0
-12.587213,12.394325,0
1.7914908,-4.747217,0
8.814571,8.340356,2
19.576525,14.25773,0
-10.370742,0.24377917,2
0.3529715,10.994279,0
-2.3164506,-4.3845916,1
4.1961355,5.3914638,1
5.4712386,-4.72393,1
2.4162667,-7.960138,1
7.884273,-3.1128182,2
19.299482,6.262678,2
-7.69804,13.536331,0
7.927819,-18.279358,0
8.045801,7.5623903,2
19.169386,14.629821,0
-9.309764,1.5259181,1
2.0155218,-1.9915924,1
4.918511,-5.0306354,1
2.386464,-7.9876876,1
7.786927,-3.173372,2
19.44073,6.2071877,2
-14.375055,6.754226,1
5.808177,6.4483,1
10.492373,-4.7951136,1
-1.3855723,-1.7324946,1
8.136247,-3.4753988,2
19.874506,5.9760766,2
-11.760881,-3.776153,1
6.9729357,-13.907287,1
5.361557,-6.5860057,1
2.9510958,-7.791998,1
8.488227,-2.8670511,2
20.904547,6.2644424,2
-16.038605,8.479084,2
3.4409492,13.938418,0
-15.68413,-1.4823109,1
5.9416423,-16.022758,1
13.476016,-6.547243,1
2.1123283,5.1692715,1
11.341072,4.1996818,2
16.480234,-2.2552128,2
-11.605647,0.31907433,2
0.25249994,8.670321,0
-6.937288,11.205972,0
10.160923,1.4476705,0
16.866545,0.95362896,0
12.308612,3.741038,2
6.5754156,5.3586397,1
-5.458237,0.09345709,1
-0.012845848,-8.527271,1
12.011354,-10.030259,2
22.154133,-2.934326,1
-3.597425,-9.361086,1
2.9979217,-13.388278,1
16.672224,-12.2317915,2
23.516758,1.7831639,2
-5.11508,-9.253676,1
11.436031,-1.6437117,1
11.705131,-9.8615,2
22.266933,-2.9484162,1
-2.8316433,-7.9539065,1
18.270231,-10.838968,1
3.6903577,0.6594449,2
16.375303,8.757969,2
-7.555964,-5.836249,1
4.4048376,7.1850286,1
4.3286443,-2.8155837,1
-0.713971,0.54553056,2
21.334064,0.30852836,1
-10.392207,-1.8471365,0
16.831005,20.795359,0
-2.357124,17.573957,0
7.368451,12.400605,0
13.750668,-3.4040954,2
-1.2963425,4.7084823,0
-16.030605,8.46619,2
3.2873912,13.456674,0
-1.3899393,-12.912029,1
12.474076,-2.1885424,2
18.682241,3.1643946,2
-4.1039624,-0.23711322,2
3.1321063,22.172533,0
-16.000166,5.2047925,0
14.819609,19.143358,0
-2.343781,16.586006,0
4.443631,9.605045,0
18.579018,-3.2042475,2
14.954146,12.631853,2
-1.3334694,-13.004518,1
20.441082,-7.793573,2
18.586168,3.264171,2
-1.0711669,19.137476,0
8.988728,19.89841,0
2.1110668,19.891224,0
9.33262,14.21559,0
7.776449,4.3551373,2
13.415924,15.609493,1
-10.92953,2.5956268,2
-9.596151,7.4571004,0
-8.98689,1.7598269,1
4.2523837,5.4811225,1
5.243159,-4.860044,1
2.498779,-7.88097,1
3.5844293,-7.1743855,2
15.664289,-4.1948237,1
-5.8378634,8.857089,0
12.050193,21.488028,0
14.863015,2.7635055,0
3.4421926,8.66985,0
19.193922,-2.3927226,2
14.526566,12.279404,0
-3.584721,20.296284,0
12.261549,19.353588,0
16.100573,1.0282602,0
3.3778229,10.465943,0
13.149992,7.9606137,2
16.331066,15.072396,2
-4.297548,-5.539743,1
6.6855626,-9.3113785,1
5.3168216,-3.4163485,1
-0.3967635,1.4079665,2
21.583399,-0.3628989,1
-11.225841,-7.920811,1
10.95611,-3.1653578,1
16.476154,-12.976587,2
21.700172,-3.6098127,1
-8.651607,-4.8777566,1
13.488139,1.7179655,1
3.9778426,-2.042386,1
1.434409,-8.795533,2
17.300697,-8.48109,2
-5.7452464,20.20758,0
9.236862,19.733519,0
1.9280853,20.018143,0
9.309175,14.277856,0
19.855064,-1.6634896,2
14.098746,11.719555,1
-13.481247,16.46518,0
13.494047,19.715208,0
3.373887,15.449717,2
19.68533,11.777064,2
3.5516183,-11.501491,1
0.3402967,-17.202522,1
4.8689127,-5.3864274,1
-1.8689288,-1.0373873,1
11.305739,-0.12697804,2
15.663168,-2.117959,0
-12.580027,12.397381,0
1.7807554,-4.74166,0
8.818297,8.334313,2
22.526081,7.9299254,0
-4.9646235,16.709867,0
11.149922,2.1876671,0
2.7010524,17.221687,0
9.00257,14.695765,0
7.20806,3.9608078,2
-2.6354146,5.7402153,0
-1.036161,19.177969,0
8.673382,20.015629,0
15.820784,1.3837577,0
3.4424849,10.250704,0
12.742088,7.787463,2
14.097241,11.529895,0
-6.6550155,15.009116,0
2.9903874,-4.801665,0
17.80617,1.0711364,0
8.556887,-5.347974,2
23.257019,13.324538,0
-7.7221894,-10.510193,1
19.403637,-5.2950926,1
12.7496195,-10.163137,2
15.531238,6.242854,2
-10.120884,14.969419,0
10.04578,-0.5973852,0
17.324917,0.53702354,0
12.769006,3.30215,2
0.023221923,17.813105,2
-5.872749,8.887853,0
12.075731,21.509478,0
1.0606834,21.13335,0
8.496275,14.39001,0
7.4770956,4.8290577,2
-2.16914,5.3549075,0
-5.951073,18.725521,0
1.7295216,-4.701049,0
8.823421,8.372695,2
19.627949,14.210315,0
-4.343161,3.9565594,0
8.451839,-0.6416826,0
4.2012987,17.376808,0
9.833318,11.77295,2
20.183527,9.087957,0
-5.4692063,0.08285993,1
0.033685,-8.579181,1
11.963057,-9.977485,2
15.141591,5.896926,2
-11.739842,2.1869106,1
-4.7388306,-3.163748,1
12.931551,-10.238317,2
21.857733,-3.1662714,2
-4.128169,-0.20833178,2
3.472665,13.98118,0
-10.949169,-14.108441,1
16.805529,-5.6454153,1
3.9916506,-1.9430106,1
-0.6467074,0.451475,0
5.4923124,2.6353714,2
-1.7917497,11.620174,0
-9.795599,-3.4967232,1
13.496514,0.2821261,2
-1.2437617,11.454812,0
4.374365,2.7479248,2
-0.5289785,21.155537,0
-11.742409,-3.8027508,1
6.8873415,-13.828479,1
12.859885,-6.6417646,1
-2.521485,-1.5614662,1
8.458906,-2.8854768,2
15.733845,-4.164544,1
-3.9952602,20.75148,0
5.5493503,21.06845,0
16.196133,0.85244024,0
8.810232,17.355259,0
13.137022,7.941478,2
14.104589,11.786847,1
-2.6912682,-15.817619,1
-4.7110868,-3.1383243,1
3.8527431,-0.07431516,2
16.57828,8.962889,0
-9.8273115,-3.5245547,1
13.413213,0.13949923,2
-2.0790873,10.541156,0
-7.4218855,0.919464,2
-5.2859273,5.2187223,0
-13.902982,16.903814,0
8.112759,1.7361517,0
9.644366,7.4263263,2
18.941236,14.8857765,0
9.357934,10.198695,0
6.7759514,2.2135878,2
-2.6515858,7.187914,0
-16.540024,0.8522793,1
26.726116,3.7988842,1
6.1837554,-5.9068704,1
-1.114489,-2.1553206,1
12.234894,13.374647,2
16.91014,-2.1327937,2
-1.8945134,1.0137458,1
13.310223,-0.35445654,2
18.195,3.6669548,2
-7.741358,9.449761,2
-7.8499913,5.4594893,0
-10.103531,-3.7584555,1
12.901556,-1.6601427,2
-3.7415037,6.1673245,0
-10.307232,0.2382842,2
0.29099938,11.017255,0
-7.9735913,9.193878,2
-7.7971544,5.406683,0
0.5835569,18.9278,0
5.506508,21.19031,0
16.2941,0.7037451,0
8.86588,17.307928,0
13.136033,7.8769665,2
14.109347,11.806876,1
-8.755101,15.480315,0
8.599347,-0.3425415,0
4.14447,17.359201,0
9.828099,11.833446,2
20.07593,9.196283,0
-9.811274,15.245383,0
9.919456,-0.5113503,0
17.35638,0.58827114,0
12.693194,3.3808608,2
1.5501419,15.035459,0
-15.711931,-1.4735419,1
5.8095236,-16.125563,1
13.538018,-6.5159454,1
2.1221616,5.1683974,1
1.9373688,-0.27089944,2
16.580437,-2.2594113,2
-1.0613844,15.328658,0
-0.70348793,22.650328,0
8.500013,7.0112376,2
19.636087,14.217646,0
4.3534207,2.777469,2
-5.3155456,5.2500963,0
-7.7350087,22.821613,0
4.7486687,21.832752,0
17.14566,0.17698114,0
9.205998,-6.296023,1
5.632209,2.7806668,2
10.868249,19.366728,0
-2.4408026,-4.5049057,1
0.31977925,-4.780831,1
10.319746,-7.524175,1
-0.6405922,-1.0309273,2
17.070496,-8.316297,1
-5.1826477,8.387587,0
19.82669,17.791456,0
1.0945916,21.097296,0
8.488996,14.361157,0
7.4989758,4.863412,2
-2.217244,5.3938675,1
-10.002181,3.9288137,0
16.327394,18.027126,0
-1.4521488,17.6483,0
6.1269007,12.101026,0
8.042212,5.02847,2
-1.6779399,5.038767,0
-15.0569,-3.4977221,1
-0.30752897,-17.599863,1
4.664751,-5.3299937,1
2.5897377,-7.859691,1
7.716263,-3.101858,2
19.77674,6.2746606,2
4.93127,-10.179835,2
-3.7347043,-3.3355021,0
-10.1652,-3.812238,1
13.348816,0.19610503,2
18.195396,3.6667104,2
-9.775936,20.946772,0
-4.306868,11.523615,0
7.762545,7.725518,2
19.139929,14.663311,0
-8.555009,-4.967809,1
13.477877,1.714495,1
10.596276,-9.387488,1
2.0810137,1.8707026,0
5.365338,2.7020838,2
-1.4811784,11.428097,1
-5.1223354,-9.2202835,1
11.402621,-1.634465,1
3.9934082,-1.5285784,1
2.006322,-9.226622,2
17.429283,-8.551705,1
-8.1765585,-5.3154855,1
4.7127886,7.591845,1
4.010252,-2.5598118,1
-0.86595845,0.26107562,2
21.208765,0.5084119,1
-8.61759,-4.9077444,1
11.200806,-1.9772317,1
18.115746,-6.3055663,2
22.164467,-3.5566974,1
-7.6896157,3.5146904,0
6.55513,0.9279837,2
-2.9387221,7.564819,0
-14.378813,6.755784,1
26.677511,3.8230753,1
6.1938195,-5.94425,1
2.906995,-8.277517,1
8.40594,-3.5454671,2
20.267605,5.786327,2
-10.173816,14.913085,0
10.056919,-0.5991436,0
4.8142343,18.422873,0
9.038221,-6.1397605,2
1.573243,15.018211,0
-14.371874,6.7511973,1
26.708906,3.7997067,1
14.357309,-6.1450768,1
2.3826244,5.0294795,1
1.6133264,-0.09646182,2
12.209325,10.336046,0
4.5063853,2.6279886,2
-0.34927693,12.77584,0
-11.772801,-3.7374716,1
6.9088206,-13.852325,1
12.979441,-6.65785,1
1.7033291,4.4198275,1
2.1738513,-0.57253003,2
12.133925,10.434719,0
-11.330288,0.35565835,2
0.27060136,8.629923,0
-9.989395,3.9119024,0
16.406721,17.950623,0
14.651662,3.3179343,0
9.52158,16.792732,0
11.901851,7.5017843,2
16.434704,14.96826,2
-14.98731,-3.4424007,1
-0.34584385,-17.631367,1
4.6871967,-5.2556405,1
-1.7862595,-0.77266127,1
11.370389,-0.19708596,2
15.650167,-2.134549,2
-8.113571,-8.269025,1
15.29949,-9.340427,1
16.49122,-12.84646,2
23.2942,1.4592869,2
-5.60827,16.652407,0
9.4587145,19.550207,0
15.529584,1.7003312,0
8.927379,17.267874,0
12.47865,7.713291,2
14.141499,11.738774,2
-6.940847,3.1231198,0
6.3048663,-0.16413124,2
-3.1651542,7.7944236,0
-7.9121733,-2.6471066,0
7.2704573,2.6842985,2
-2.4520657,8.46993,0
-6.022063,2.6149793,0
6.5117702,0.015302501,2
3.6628485,12.780353,1
-2.647082,-15.82978,1
11.367121,-2.9421153,1
3.8538802,-0.03895633,2
16.611485,8.997633,0
-10.726439,8.967038,0
20.66283,18.662828,0
14.624367,3.268476,0
9.5156975,16.778332,0
11.923253,7.513432,2
14.671742,12.419163,2
6.076052,2.1720812,2
8.231688,11.672476,0
-2.0501752,-8.06416,1
11.077229,-12.757062,1
16.976599,-11.752001,2
22.25843,-4.222801,1
-16.948452,12.194557,0
-0.45270774,24.322481,0
17.14501,0.16917396,0
12.64156,3.4176908,2
-0.010329573,17.787804,1
-5.7129817,-5.9168186,1
7.8894973,-11.080782,1
9.903212,-9.400854,1
2.065773,2.0322156,2
17.347519,11.738987,1
-7.7356153,22.821228,0
4.7479677,21.849184,0
4.1551147,19.074986,0
10.206923,12.705529,2
19.740305,9.564354,0
-2.2856956,-4.351037,1
4.2050915,5.3961625,1
5.470397,-4.7272334,1
-0.93652564,-0.9141343,1
11.560836,-0.39465156,0
5.7456794,2.638388,2
-1.4326702,11.376495,2
-8.005834,-5.4710956,1
4.549638,7.281906,1
4.05971,-2.6119685,1
1.4927328,-8.765659,2
17.232561,-8.483937,2
-16.562592,0.84522206,1
26.595589,3.8604465,1
14.285841,-6.179602,1
2.2799928,5.133328,1
12.226133,13.38279,2
16.919813,-2.1372929,2
-2.7671244,-7.944808,1
18.263117,-10.838847,1
16.797369,-11.989027,2
22.143078,-4.025851,1
-7.6623735,13.501762,0
7.7979293,0.79915226,0
8.371813,7.549262,2
-1.3658767,9.709563,2
-3.6198115,1.757437,1
9.527041,3.9443173,1
6.499172,-5.4610295,1
16.240248,-10.083138,1
8.333157,-3.7026412,1
2.6874433,0.5765906,2
13.33817,9.742428,1
-4.9155846,-5.6553745,1
7.170018,-9.823163,1
9.652026,-9.209596,1
2.0494626,2.0015388,2
17.349611,11.834403,1
-11.915285,-3.4293604,1
6.7939897,-13.739647,1
13.118975,-6.632955,1
1.7823181,4.803941,1
11.209811,4.4749103,2
20.94482,6.1892285,2
-10.414218,-1.8817115,0
10.463655,22.991121,0
14.92573,3.487497,0
4.269446,9.50097,0
18.63192,-3.1414452,2
14.930573,12.597285,2
4.6273403,-10.3947525,2
-5.830453,14.460789,0
-4.8202205,-5.651505,1
6.8354626,-9.461283,1
9.471766,-9.026705,1
1.9978287,2.105225,2
21.468637,-0.31095877,1
-5.4783244,0.073361576,1
0.059271954,-8.601851,1
11.86929,-9.95509,2
15.157414,5.9204683,1
-1.4737359,-10.021167,1
19.862436,-9.507515,1
3.7867718,0.69307727,2
23.544514,1.8302935,0
-9.749913,10.733101,0
10.48261,23.00962,0
-2.2801595,17.65061,0
4.351473,9.517428,0
11.70338,7.6226683,2
14.842938,12.564658,2
-9.335439,1.5037335,1
2.0139894,-1.9954171,1
11.176817,-7.0310807,1
-1.4816672,-0.7581541,1
11.452231,-0.24370845,2
19.479445,6.1595387,2
-12.147708,7.6057816,1
9.183102,5.772078,1
12.2334,-6.768879,1
1.7768527,4.1603665,1
11.097209,4.746221,2
15.994959,-1.685645,2
5.461828,-9.642962,2
1.0581923,12.48004,0
-9.732232,-1.55515,0
16.831905,20.795645,0
15.051782,3.6291647,0
4.3226624,9.535628,0
18.62113,-3.172104,2
15.029427,12.695991,2
-8.393581,3.7116716,0
3.972284,24.670143,2
-2.0513706,7.386465,1
-6.7415876,-3.6372097,0
11.214541,15.83645,2
-2.0987825,8.162308,1
-4.5419106,-1.6502813,1
0.41569358,-17.155933,1
5.2554183,-5.633444,1
1.6825501,3.7107682,1
10.996643,4.8123507,2
20.175358,6.503495,2
-3.057513,23.269007,0
7.312961,7.323169,2
-2.3658044,12.030326,2
-9.776738,15.2786,0
9.960358,-0.5390773,0
4.8215094,18.155815,0
10.73262,13.207557,2
23.46171,13.595905,0
4.909526,-10.195281,2
-3.7342486,-3.3515651,0
-7.444435,0.9484842,2
-5.274927,5.214664,0
-11.614035,0.31376815,2
0.35833833,8.062142,0
-1.0309072,19.18603,0
8.585289,20.03016,0
2.6055434,19.649685,0
9.418991,14.117114,0
7.736188,4.330362,2
-2.010616,5.2080107,0
-11.616228,0.31020802,2
0.25599456,8.679507,0
-8.414178,3.720556,0
3.962955,24.679943,2
3.6418872,12.724427,2
4.354241,2.7094884,2
-0.33909738,12.803356,0
-3.6081362,1.7701514,1
5.850957,6.5093594,1
10.421004,-4.866185,1
2.2982545,4.6490374,1
2.1291347,0.5353824,2
12.654926,10.065451,1
-10.80426,12.775308,0
-0.6985991,22.643353,0
8.530034,7.0371356,2
